%OpenBCI Raw EEG Data
%
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
0, -481.36, 7.79, 10.43, 10.60, 0.000, 0.000, 0.000, 15:41:06.434
1, 108.00, 6.24, 15.49, 13.99, 0.000, 0.000, 0.000, 15:41:06.437
2, 310.13, 9.13, 13.24, 12.80, 0.000, 0.000, 0.000, 15:41:06.438
3, -399.50, 18.94, 8.14, 8.34, 0.000, 0.000, 0.000, 15:41:06.438
4, -141.72, -1.33, 18.09, 14.74, 0.000, 0.000, 0.000, 15:41:06.439
5, 386.23, 6.20, 16.32, 16.45, 0.000, 0.000, 0.000, 15:41:06.454
6, -178.68, 15.45, 5.94, 6.25, 0.000, 0.000, 0.000, 15:41:06.455
7, -389.52, 5.13, 15.94, 14.17, 0.000, 0.000, 0.000, 15:41:06.456
8, 294.02, 5.99, 9.76, 15.52, 0.000, 0.000, 0.000, 15:41:06.457
9, 141.64, 6.96, 8.60, 6.92, 0.000, 0.000, 0.000, 15:41:06.457
10, -476.27, 8.46, 8.11, 12.98, 0.000, 0.000, 0.000, 15:41:06.457
11, 109.61, 4.00, 14.91, 17.26, 0.000, 0.000, 0.000, 15:41:06.477
12, 313.34, 13.88, 11.97, 9.33, 0.000, 0.000, 0.000, 15:41:06.477
13, -396.89, 9.35, 5.70, 4.62, 0.000, 0.000, 0.000, 15:41:06.478
14, -160.76, 2.92, 15.60, 17.10, 0.000, 0.000, 0.000, 15:41:06.479
15, 379.30, 9.46, 10.15, 11.35, 0.000, 0.000, 0.000, 15:41:06.503
16, -171.71, 13.59, 2.67, 2.23, 0.000, 0.000, 0.000, 15:41:06.504
17, -386.10, 2.32, 9.62, 10.26, 0.000, 0.000, 0.000, 15:41:06.507
18, 288.79, 6.64, 13.45, 16.82, 0.000, 0.000, 0.000, 15:41:06.507
19, 132.40, 11.76, 5.02, 12.47, 0.000, 0.000, 0.000, 15:41:06.508
20, -487.03, 5.93, 11.77, 13.79, 0.000, 0.000, 0.000, 15:41:06.508
21, 106.38, 8.82, 17.70, 18.69, 0.000, 0.000, 0.000, 15:41:06.523
22, 315.38, 8.51, 11.98, 12.75, 0.000, 0.000, 0.000, 15:41:06.524
23, -407.62, 9.03, 5.95, 6.63, 0.000, 0.000, 0.000, 15:41:06.524
24, -164.69, 4.56, 13.96, 12.11, 0.000, 0.000, 0.000, 15:41:06.525
25, 365.64, 9.41, 14.45, 13.49, 0.000, 0.000, 0.000, 15:41:06.547
26, -178.59, 12.69, 7.21, 5.65, 0.000, 0.000, 0.000, 15:41:06.547
27, -398.63, 4.04, 12.21, 17.77, 0.000, 0.000, 0.000, 15:41:06.548
28, 284.83, 6.99, 12.90, 11.65, 0.000, 0.000, 0.000, 15:41:06.548
29, 116.81, 9.27, 7.90, 9.10, 0.000, 0.000, 0.000, 15:41:06.567
30, -494.73, 12.76, 12.67, 13.63, 0.000, 0.000, 0.000, 15:41:06.568
31, 92.98, -1.31, 14.18, 16.72, 0.000, 0.000, 0.000, 15:41:06.568
32, 305.99, 11.35, 9.79, 9.75, 0.000, 0.000, 0.000, 15:41:06.568
33, -403.12, 14.34, 9.30, 7.24, 0.000, 0.000, 0.000, 15:41:06.591
34, -171.20, 4.36, 13.89, 12.42, 0.000, 0.000, 0.000, 15:41:06.591
35, 365.51, 8.79, 15.56, 13.79, 0.000, 0.000, 0.000, 15:41:06.591
36, -182.08, 12.12, 4.68, 3.53, 0.000, 0.000, 0.000, 15:41:06.592
37, -396.60, 4.87, 11.92, 14.85, 0.000, 0.000, 0.000, 15:41:06.592
38, 277.95, 7.52, 13.75, 13.36, 0.000, 0.000, 0.000, 15:41:06.592
39, 121.75, 18.08, 7.38, 10.99, 0.000, 0.000, 0.000, 15:41:06.612
40, -501.77, 3.54, 11.53, 15.84, 0.000, 0.000, 0.000, 15:41:06.612
41, 102.88, 2.27, 18.44, 14.17, 0.000, 0.000, 0.000, 15:41:06.612
42, 316.12, 9.98, 10.51, 13.66, 0.000, 0.000, 0.000, 15:41:06.613
43, -394.44, 11.69, 6.10, 7.99, 0.000, 0.000, 0.000, 15:41:06.634
44, -167.55, -0.60, 12.54, 14.36, 0.000, 0.000, 0.000, 15:41:06.635
45, 370.60, 5.21, 11.65, 12.92, 0.000, 0.000, 0.000, 15:41:06.635
46, -177.83, 15.84, 0.12, 5.92, 0.000, 0.000, 0.000, 15:41:06.635
47, -389.62, 7.09, 15.33, 18.21, 0.000, 0.000, 0.000, 15:41:06.657
48, 288.28, 12.83, 12.69, 17.07, 0.000, 0.000, 0.000, 15:41:06.658
49, 129.60, 6.28, 6.13, 5.46, 0.000, 0.000, 0.000, 15:41:06.658
50, -490.40, 11.79, 11.06, 12.79, 0.000, 0.000, 0.000, 15:41:06.659
51, 98.93, 3.74, 14.28, 14.96, 0.000, 0.000, 0.000, 15:41:06.680
52, 313.91, 11.44, 12.80, 9.93, 0.000, 0.000, 0.000, 15:41:06.680
53, -398.81, 9.69, 8.50, 7.23, 0.000, 0.000, 0.000, 15:41:06.681
54, -170.95, 4.66, 17.72, 13.47, 0.000, 0.000, 0.000, 15:41:06.681
55, 374.30, 3.59, 8.83, 7.76, 0.000, 0.000, 0.000, 15:41:06.681
56, -178.77, 14.52, 5.56, 8.30, 0.000, 0.000, 0.000, 15:41:06.682
57, -396.99, 3.63, 12.81, 13.87, 0.000, 0.000, 0.000, 15:41:06.702
58, 294.13, 4.10, 10.34, 15.10, 0.000, 0.000, 0.000, 15:41:06.702
59, 123.53, 14.87, 7.80, 10.07, 0.000, 0.000, 0.000, 15:41:06.703
60, -496.85, 8.28, 13.19, 10.54, 0.000, 0.000, 0.000, 15:41:06.703
61, 99.55, 4.77, 17.10, 12.34, 0.000, 0.000, 0.000, 15:41:06.724
62, 321.41, 10.74, 13.55, 13.63, 0.000, 0.000, 0.000, 15:41:06.725
63, -403.16, 15.34, 6.95, 10.07, 0.000, 0.000, 0.000, 15:41:06.725
64, -165.90, 6.91, 11.33, 14.62, 0.000, 0.000, 0.000, 15:41:06.725
65, 379.64, 9.13, 12.64, 12.39, 0.000, 0.000, 0.000, 15:41:06.747
66, -166.88, 16.75, 5.21, 9.81, 0.000, 0.000, 0.000, 15:41:06.747
67, -390.87, -1.12, 11.69, 15.97, 0.000, 0.000, 0.000, 15:41:06.748
68, 279.84, 6.52, 12.77, 15.11, 0.000, 0.000, 0.000, 15:41:06.748
69, 118.47, 9.63, 7.10, 9.83, 0.000, 0.000, 0.000, 15:41:06.769
70, -489.83, 7.74, 9.89, 11.22, 0.000, 0.000, 0.000, 15:41:06.770
71, 109.64, 0.22, 14.15, 16.71, 0.000, 0.000, 0.000, 15:41:06.770
72, 323.02, 11.11, 11.15, 11.41, 0.000, 0.000, 0.000, 15:41:06.770
73, -396.26, 8.69, 6.98, 7.55, 0.000, 0.000, 0.000, 15:41:06.771
74, -177.65, 1.59, 16.40, 19.03, 0.000, 0.000, 0.000, 15:41:06.771
75, 362.89, 12.07, 12.06, 12.26, 0.000, 0.000, 0.000, 15:41:06.792
76, -160.69, 15.27, 3.31, 5.70, 0.000, 0.000, 0.000, 15:41:06.793
77, -389.22, 3.65, 14.09, 12.21, 0.000, 0.000, 0.000, 15:41:06.793
78, 277.53, 5.65, 11.21, 15.26, 0.000, 0.000, 0.000, 15:41:06.793
79, 131.09, 12.41, 6.24, 10.39, 0.000, 0.000, 0.000, 15:41:06.817
80, -487.74, 11.29, 10.17, 9.97, 0.000, 0.000, 0.000, 15:41:06.817
81, 94.86, 3.04, 16.86, 14.37, 0.000, 0.000, 0.000, 15:41:06.817
82, 313.40, 7.51, 9.46, 13.05, 0.000, 0.000, 0.000, 15:41:06.818
83, -406.10, 11.96, 8.80, 5.64, 0.000, 0.000, 0.000, 15:41:06.838
84, -170.43, 11.62, 18.99, 14.48, 0.000, 0.000, 0.000, 15:41:06.838
85, 374.73, -0.32, 15.54, 14.46, 0.000, 0.000, 0.000, 15:41:06.839
86, -162.80, 13.30, 1.68, 3.84, 0.000, 0.000, 0.000, 15:41:06.839
87, -392.55, 3.77, 12.90, 12.00, 0.000, 0.000, 0.000, 15:41:06.860
88, 286.10, 8.26, 11.06, 14.70, 0.000, 0.000, 0.000, 15:41:06.861
89, 115.68, 12.22, 10.07, 8.53, 0.000, 0.000, 0.000, 15:41:06.861
90, -472.53, 9.20, 10.68, 12.18, 0.000, 0.000, 0.000, 15:41:06.861
91, 99.20, 4.12, 16.24, 16.15, 0.000, 0.000, 0.000, 15:41:06.862
92, 321.18, 8.42, 12.43, 13.66, 0.000, 0.000, 0.000, 15:41:06.862
93, -401.33, 18.28, 9.66, 8.04, 0.000, 0.000, 0.000, 15:41:06.882
94, -187.03, 2.51, 18.50, 13.52, 0.000, 0.000, 0.000, 15:41:06.882
95, 387.01, 7.19, 12.54, 15.27, 0.000, 0.000, 0.000, 15:41:06.883
96, -157.67, 13.41, 4.96, 10.19, 0.000, 0.000, 0.000, 15:41:06.883
97, -390.97, 6.46, 16.27, 14.44, 0.000, 0.000, 0.000, 15:41:06.904
98, 278.47, 8.38, 10.32, 11.46, 0.000, 0.000, 0.000, 15:41:06.905
99, 138.18, 9.62, 7.23, 9.97, 0.000, 0.000, 0.000, 15:41:06.905
100, -487.49, 6.45, 9.02, 11.65, 0.000, 0.000, 0.000, 15:41:06.905
101, 100.29, 3.11, 14.93, 13.04, 0.000, 0.000, 0.000, 15:41:06.927
102, 320.87, 15.22, 7.95, 12.15, 0.000, 0.000, 0.000, 15:41:06.927
103, -397.89, 9.14, 4.04, 13.31, 0.000, 0.000, 0.000, 15:41:06.928
104, -179.37, 5.58, 13.82, 16.13, 0.000, 0.000, 0.000, 15:41:06.928
105, 379.95, 7.02, 12.26, 15.83, 0.000, 0.000, 0.000, 15:41:06.949
106, -167.92, 14.25, 2.78, 5.13, 0.000, 0.000, 0.000, 15:41:06.950
107, -395.83, 4.63, 16.43, 15.01, 0.000, 0.000, 0.000, 15:41:06.950
108, 271.67, 6.91, 13.93, 14.20, 0.000, 0.000, 0.000, 15:41:06.950
109, 124.98, 14.20, 11.31, 10.98, 0.000, 0.000, 0.000, 15:41:06.951
110, -477.49, 8.41, 11.41, 11.93, 0.000, 0.000, 0.000, 15:41:06.951
111, 88.63, 7.83, 13.90, 14.59, 0.000, 0.000, 0.000, 15:41:06.972
112, 313.43, 6.87, 9.82, 10.59, 0.000, 0.000, 0.000, 15:41:06.972
113, -401.26, 11.63, 7.15, 9.39, 0.000, 0.000, 0.000, 15:41:06.973
114, -169.77, 3.07, 13.80, 11.68, 0.000, 0.000, 0.000, 15:41:06.973
115, 373.54, 3.28, 12.34, 13.68, 0.000, 0.000, 0.000, 15:41:06.994
116, -165.72, 7.10, 6.29, 9.11, 0.000, 0.000, 0.000, 15:41:06.995
117, -396.06, 3.68, 17.35, 12.63, 0.000, 0.000, 0.000, 15:41:06.995
118, 276.79, 7.24, 11.78, 11.82, 0.000, 0.000, 0.000, 15:41:06.995
119, 135.91, 11.48, 6.25, 13.42, 0.000, 0.000, 0.000, 15:41:07.017
120, -485.48, 15.26, 9.60, 9.23, 0.000, 0.000, 0.000, 15:41:07.017
121, 95.57, -3.23, 13.51, 13.63, 0.000, 0.000, 0.000, 15:41:07.017
122, 318.91, 11.78, 8.88, 9.17, 0.000, 0.000, 0.000, 15:41:07.018
123, -392.17, 17.99, 4.84, 11.11, 0.000, 0.000, 0.000, 15:41:07.039
124, -176.01, 0.60, 13.92, 13.61, 0.000, 0.000, 0.000, 15:41:07.040
125, 370.43, 7.52, 11.86, 14.14, 0.000, 0.000, 0.000, 15:41:07.041
126, -154.93, 16.30, 3.82, 2.24, 0.000, 0.000, 0.000, 15:41:07.041
127, -386.51, 6.29, 14.48, 9.42, 0.000, 0.000, 0.000, 15:41:07.043
128, 287.50, 6.39, 14.27, 12.21, 0.000, 0.000, 0.000, 15:41:07.043
129, 151.60, 13.76, 9.83, 12.58, 0.000, 0.000, 0.000, 15:41:07.062
130, -458.96, 6.71, 11.34, 9.68, 0.000, 0.000, 0.000, 15:41:07.062
131, 126.17, 5.40, 14.54, 14.94, 0.000, 0.000, 0.000, 15:41:07.063
132, 343.08, 10.42, 9.49, 9.80, 0.000, 0.000, 0.000, 15:41:07.063
133, -395.27, 10.71, 9.62, 13.15, 0.000, 0.000, 0.000, 15:41:07.084
134, -185.02, 2.63, 17.96, 17.61, 0.000, 0.000, 0.000, 15:41:07.085
135, 348.12, 7.84, 10.96, 12.95, 0.000, 0.000, 0.000, 15:41:07.086
136, -188.91, 12.38, 4.89, 5.05, 0.000, 0.000, 0.000, 15:41:07.087
137, -421.02, 5.98, 14.15, 14.87, 0.000, 0.000, 0.000, 15:41:07.107
138, 265.13, 12.59, 12.13, 15.93, 0.000, 0.000, 0.000, 15:41:07.107
139, 113.36, 5.49, 7.61, 8.70, 0.000, 0.000, 0.000, 15:41:07.107
140, -497.66, 4.79, 10.44, 12.21, 0.000, 0.000, 0.000, 15:41:07.108
141, 89.05, 5.18, 14.26, 17.76, 0.000, 0.000, 0.000, 15:41:07.129
142, 308.49, 10.99, 9.90, 8.90, 0.000, 0.000, 0.000, 15:41:07.130
143, -389.68, 14.26, 9.89, 11.00, 0.000, 0.000, 0.000, 15:41:07.130
144, -168.86, 7.08, 14.36, 17.84, 0.000, 0.000, 0.000, 15:41:07.131
145, 375.03, 3.55, 17.07, 16.45, 0.000, 0.000, 0.000, 15:41:07.131
146, -158.73, 15.90, 4.41, 6.00, 0.000, 0.000, 0.000, 15:41:07.131
147, -384.44, 6.33, 12.58, 14.10, 0.000, 0.000, 0.000, 15:41:07.152
148, 284.24, 6.03, 12.90, 13.24, 0.000, 0.000, 0.000, 15:41:07.160
149, 128.94, 12.33, 6.71, 6.32, 0.000, 0.000, 0.000, 15:41:07.160
150, -484.21, 13.15, 11.69, 8.23, 0.000, 0.000, 0.000, 15:41:07.161
151, 92.86, 4.83, 15.06, 11.96, 0.000, 0.000, 0.000, 15:41:07.174
152, 311.54, 7.60, 10.95, 12.04, 0.000, 0.000, 0.000, 15:41:07.175
153, -389.55, 12.86, 9.87, 9.70, 0.000, 0.000, 0.000, 15:41:07.175
154, -158.74, 3.75, 14.69, 14.57, 0.000, 0.000, 0.000, 15:41:07.175
155, 376.94, 5.56, 11.49, 10.82, 0.000, 0.000, 0.000, 15:41:07.197
156, -162.46, 21.24, 7.38, 6.60, 0.000, 0.000, 0.000, 15:41:07.197
157, -384.56, 1.39, 13.49, 14.63, 0.000, 0.000, 0.000, 15:41:07.219
158, 279.32, 7.45, 12.27, 13.32, 0.000, 0.000, 0.000, 15:41:07.220
159, 112.29, 12.07, 9.59, 4.59, 0.000, 0.000, 0.000, 15:41:07.220
160, -466.37, 12.05, 8.58, 12.31, 0.000, 0.000, 0.000, 15:41:07.221
161, 114.33, -1.44, 16.00, 15.68, 0.000, 0.000, 0.000, 15:41:07.221
162, 318.64, 9.18, 7.17, 9.14, 0.000, 0.000, 0.000, 15:41:07.221
163, -396.27, 11.05, 11.63, 9.94, 0.000, 0.000, 0.000, 15:41:07.221
164, -169.31, 3.00, 14.71, 16.35, 0.000, 0.000, 0.000, 15:41:07.222
165, 367.54, 5.19, 11.37, 15.46, 0.000, 0.000, 0.000, 15:41:07.242
166, -138.03, 14.99, 3.26, 4.41, 0.000, 0.000, 0.000, 15:41:07.242
167, -377.15, 2.15, 15.55, 15.40, 0.000, 0.000, 0.000, 15:41:07.243
168, 284.80, 6.38, 14.34, 13.66, 0.000, 0.000, 0.000, 15:41:07.243
169, 139.21, 12.76, 6.19, 10.79, 0.000, 0.000, 0.000, 15:41:07.264
170, -482.52, 11.06, 11.34, 13.32, 0.000, 0.000, 0.000, 15:41:07.265
171, 102.81, 7.65, 13.12, 13.48, 0.000, 0.000, 0.000, 15:41:07.265
172, 319.54, 12.76, 12.35, 10.11, 0.000, 0.000, 0.000, 15:41:07.265
173, -394.90, 10.38, 4.24, 9.27, 0.000, 0.000, 0.000, 15:41:07.324
174, -165.22, 6.90, 14.30, 16.90, 0.000, 0.000, 0.000, 15:41:07.324
175, 372.18, 0.18, 13.70, 13.93, 0.000, 0.000, 0.000, 15:41:07.325
176, -165.30, 13.42, 5.12, 10.01, 0.000, 0.000, 0.000, 15:41:07.325
177, -382.86, 3.36, 15.58, 16.71, 0.000, 0.000, 0.000, 15:41:07.325
178, 284.19, 7.33, 14.69, 14.53, 0.000, 0.000, 0.000, 15:41:07.326
179, 137.16, 12.31, 8.26, 9.09, 0.000, 0.000, 0.000, 15:41:07.326
180, -464.03, 7.94, 13.14, 14.14, 0.000, 0.000, 0.000, 15:41:07.326
181, 106.44, 2.80, 13.67, 9.51, 0.000, 0.000, 0.000, 15:41:07.327
182, 325.49, 5.20, 9.97, 8.08, 0.000, 0.000, 0.000, 15:41:07.327
183, -390.99, 17.31, 8.11, 7.93, 0.000, 0.000, 0.000, 15:41:07.370
184, -164.72, 3.21, 12.13, 14.63, 0.000, 0.000, 0.000, 15:41:07.370
185, 367.21, 5.88, 13.79, 14.56, 0.000, 0.000, 0.000, 15:41:07.371
186, -159.58, 15.25, 6.41, 6.52, 0.000, 0.000, 0.000, 15:41:07.371
187, -390.84, 9.55, 17.39, 17.76, 0.000, 0.000, 0.000, 15:41:07.372
188, 280.97, 6.35, 13.08, 11.05, 0.000, 0.000, 0.000, 15:41:07.372
189, 125.76, 15.00, 11.29, 14.33, 0.000, 0.000, 0.000, 15:41:07.372
190, -490.70, 5.05, 7.69, 10.23, 0.000, 0.000, 0.000, 15:41:07.373
191, 73.24, 1.96, 12.52, 13.67, 0.000, 0.000, 0.000, 15:41:07.377
192, 320.39, 13.72, 10.15, 10.44, 0.000, 0.000, 0.000, 15:41:07.377
193, -397.73, 9.59, 6.17, 7.11, 0.000, 0.000, 0.000, 15:41:07.378
194, -194.31, -0.85, 16.93, 14.57, 0.000, 0.000, 0.000, 15:41:07.378
195, 363.48, 7.13, 14.55, 13.70, 0.000, 0.000, 0.000, 15:41:07.399
196, -156.90, 14.77, 7.26, 4.39, 0.000, 0.000, 0.000, 15:41:07.400
197, -390.74, 6.17, 15.91, 12.99, 0.000, 0.000, 0.000, 15:41:07.400
198, 273.74, 8.06, 12.20, 14.85, 0.000, 0.000, 0.000, 15:41:07.400
199, 125.86, 11.33, 5.88, 11.94, 0.000, 0.000, 0.000, 15:41:07.401
200, -500.37, 5.23, 8.78, 9.21, 0.000, 0.000, 0.000, 15:41:07.401
