%OpenBCI Raw EEG Data
%
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
0, -107.33, -364.67, -447.50, -538.41, 0.000, 0.000, 0.000, 15:34:01.930
1, -147.23, -24.99, -390.08, -565.58, 0.000, 0.000, 0.000, 15:34:01.935
2, -190.84, -181.59, -314.38, -96.91, 0.000, 0.000, 0.000, 15:34:01.937
3, -215.42, -448.60, -448.76, -378.51, 0.000, 0.000, 0.000, 15:34:01.951
4, -49.24, -91.82, -382.61, -657.78, 0.000, 0.000, 0.000, 15:34:01.953
5, -256.40, -98.16, -350.84, -267.74, 0.000, 0.000, 0.000, 15:34:01.954
6, -195.71, -384.24, -358.76, -163.00, 0.000, 0.000, 0.000, 15:34:01.954
7, -133.38, -244.16, -442.34, -709.10, 0.000, 0.000, 0.000, 15:34:01.972
8, -173.93, 3.76, -319.17, -390.29, 0.000, 0.000, 0.000, 15:34:01.973
9, -239.90, -309.89, -322.60, -97.38, 0.000, 0.000, 0.000, 15:34:01.974
10, -140.91, -353.18, -417.54, -542.84, 0.000, 0.000, 0.000, 15:34:01.975
11, -129.31, -8.09, -347.63, -552.95, 0.000, 0.000, 0.000, 15:34:01.994
12, -257.49, -197.02, -312.37, -135.13, 0.000, 0.000, 0.000, 15:34:01.995
13, -157.35, -414.89, -382.94, -328.14, 0.000, 0.000, 0.000, 15:34:01.996
14, -147.29, -113.40, -400.60, -690.06, 0.000, 0.000, 0.000, 15:34:01.996
15, -182.12, -66.54, -293.41, -194.78, 0.000, 0.000, 0.000, 15:34:02.023
16, -264.10, -417.49, -373.38, -189.18, 0.000, 0.000, 0.000, 15:34:02.024
17, -67.42, -222.39, -384.66, -627.49, 0.000, 0.000, 0.000, 15:34:02.025
18, -224.25, -28.01, -339.27, -414.89, 0.000, 0.000, 0.000, 15:34:02.025
19, -208.08, -304.41, -301.58, -60.58, 0.000, 0.000, 0.000, 15:34:02.026
20, -181.96, -372.04, -431.14, -545.41, 0.000, 0.000, 0.000, 15:34:02.026
21, -124.66, -14.51, -345.56, -534.10, 0.000, 0.000, 0.000, 15:34:02.041
22, -248.84, -190.07, -317.11, -114.93, 0.000, 0.000, 0.000, 15:34:02.041
23, -169.34, -429.02, -393.08, -318.11, 0.000, 0.000, 0.000, 15:34:02.043
24, -109.78, -105.11, -389.24, -659.19, 0.000, 0.000, 0.000, 15:34:02.043
25, -205.53, -78.33, -303.85, -212.42, 0.000, 0.000, 0.000, 15:34:02.064
