%OpenBCI Raw EEG Data
%
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
0, 170.55, -204.24, -731.96, -1461.87, 0.000, 0.000, 0.000, 15:39:37.231
1, -348.06, -134.04, -765.43, -689.51, 0.000, 0.000, 0.000, 15:39:37.262
2, -398.83, -240.83, -1083.91, -1091.33, 0.000, 0.000, 0.000, 15:39:37.262
3, 118.31, -243.81, -875.57, -1602.87, 0.000, 0.000, 0.000, 15:39:37.263
4, -140.23, -105.94, -675.73, -1186.89, 0.000, 0.000, 0.000, 15:39:37.264
5, -466.43, -179.23, -1018.46, -710.97, 0.000, 0.000, 0.000, 15:39:37.264
6, -33.58, -269.48, -1001.29, -1262.22, 0.000, 0.000, 0.000, 15:39:37.265
7, 72.98, -137.35, -645.52, -883.25, 0.000, 0.000, 0.000, 15:39:37.266
8, -452.89, -159.01, -893.10, -552.90, 0.000, 0.000, 0.000, 15:39:37.266
9, -228.71, -264.36, -1067.74, -668.07, 0.000, 0.000, 0.000, 15:39:37.289
10, 178.97, -187.65, -724.52, -1430.74, 0.000, 0.000, 0.000, 15:39:37.290
11, -342.25, -113.79, -762.16, -715.05, 0.000, 0.000, 0.000, 15:39:37.319
12, -389.69, -222.80, -1084.28, -1104.77, 0.000, 0.000, 0.000, 15:39:37.319
13, 132.55, -248.31, -873.66, -1571.17, 0.000, 0.000, 0.000, 15:39:37.320
14, -148.14, -122.95, -670.24, -1188.59, 0.000, 0.000, 0.000, 15:39:37.320
15, -459.91, -189.47, -1019.42, -718.06, 0.000, 0.000, 0.000, 15:39:37.353
16, -31.06, -268.49, -1000.89, -1258.55, 0.000, 0.000, 0.000, 15:39:37.353
17, 68.40, -139.43, -653.56, -882.53, 0.000, 0.000, 0.000, 15:39:37.354
18, -446.56, -145.64, -901.09, -563.11, 0.000, 0.000, 0.000, 15:39:37.355
19, -236.14, -288.53, -1070.85, -669.95, 0.000, 0.000, 0.000, 15:39:37.355
20, 193.98, -195.71, -719.44, -1425.92, 0.000, 0.000, 0.000, 15:39:37.356
21, -345.47, -111.77, -760.15, -724.67, 0.000, 0.000, 0.000, 15:39:37.357
22, -387.98, -220.64, -1082.11, -1089.26, 0.000, 0.000, 0.000, 15:39:37.358
23, 137.07, -238.52, -873.00, -1565.22, 0.000, 0.000, 0.000, 15:39:37.379
24, -142.79, -124.86, -667.96, -1209.85, 0.000, 0.000, 0.000, 15:39:37.379
