%OpenBCI Raw EEG Data
%
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
0, -232.16, 12.29, 11.16, 11.37, 0.000, 0.000, 0.000, 14:35:08.421
1, 197.95, -0.09, 18.06, 15.58, 0.000, 0.000, 0.000, 14:35:08.425
2, 239.69, 14.06, 2.51, 8.00, 0.000, 0.000, 0.000, 14:35:08.426
3, -195.82, 16.02, 7.76, 8.90, 0.000, 0.000, 0.000, 14:35:08.442
4, -30.93, -4.74, 22.79, 22.48, 0.000, 0.000, 0.000, 14:35:08.442
5, 280.63, 12.05, 5.03, 9.43, 0.000, 0.000, 0.000, 14:35:08.443
6, -48.93, 14.61, 3.55, 9.34, 0.000, 0.000, 0.000, 14:35:08.443
7, -204.05, 5.81, 17.57, 18.57, 0.000, 0.000, 0.000, 14:35:08.444
8, 276.95, 1.15, 15.22, 12.67, 0.000, 0.000, 0.000, 14:35:08.444
9, 93.42, 17.98, 4.56, 5.79, 0.000, 0.000, 0.000, 14:35:08.464
10, -257.83, 10.15, 12.65, 10.83, 0.000, 0.000, 0.000, 14:35:08.465
11, 152.80, -1.38, 18.85, 20.54, 0.000, 0.000, 0.000, 14:35:08.465
12, 224.89, 9.52, 3.76, 8.23, 0.000, 0.000, 0.000, 14:35:08.466
13, -185.13, 14.00, 4.59, 12.23, 0.000, 0.000, 0.000, 14:35:08.467
14, -31.88, 2.80, 22.85, 19.61, 0.000, 0.000, 0.000, 14:35:08.467
15, 303.56, 9.64, 5.85, 8.29, 0.000, 0.000, 0.000, 14:35:08.490
16, -34.71, 15.83, 2.04, 6.19, 0.000, 0.000, 0.000, 14:35:08.490
17, -193.30, 0.95, 16.83, 18.23, 0.000, 0.000, 0.000, 14:35:08.493
18, 287.60, 2.53, 13.71, 13.00, 0.000, 0.000, 0.000, 14:35:08.494
19, 119.02, 16.16, 3.81, 8.88, 0.000, 0.000, 0.000, 14:35:08.494
20, -256.83, 8.79, 9.10, 15.13, 0.000, 0.000, 0.000, 14:35:08.494
21, 147.29, 8.63, 22.36, 18.25, 0.000, 0.000, 0.000, 14:35:08.512
22, 233.51, 10.94, 6.51, 10.42, 0.000, 0.000, 0.000, 14:35:08.513
23, -183.10, 13.71, 6.25, 9.38, 0.000, 0.000, 0.000, 14:35:08.514
24, -33.46, -2.41, 22.99, 16.56, 0.000, 0.000, 0.000, 14:35:08.514
25, 307.35, 10.23, 5.59, 3.89, 0.000, 0.000, 0.000, 14:35:08.532
26, -23.56, 18.06, 2.68, 7.08, 0.000, 0.000, 0.000, 14:35:08.532
27, -195.63, -0.10, 21.24, 18.43, 0.000, 0.000, 0.000, 14:35:08.533
28, 288.88, 3.80, 14.81, 14.28, 0.000, 0.000, 0.000, 14:35:08.534
29, 104.72, 15.74, 6.53, 3.42, 0.000, 0.000, 0.000, 14:35:08.554
30, -248.54, 12.30, 13.10, 10.10, 0.000, 0.000, 0.000, 14:35:08.555
31, 166.52, -3.07, 21.13, 24.01, 0.000, 0.000, 0.000, 14:35:08.559
32, 218.01, 17.53, 0.54, 5.08, 0.000, 0.000, 0.000, 14:35:08.559
33, -165.64, 11.00, 7.03, 8.33, 0.000, 0.000, 0.000, 14:35:08.582
34, -43.85, -4.44, 21.10, 17.04, 0.000, 0.000, 0.000, 14:35:08.583
35, 296.85, 9.08, 2.83, 4.95, 0.000, 0.000, 0.000, 14:35:08.586
36, -35.87, 16.41, 5.01, 3.67, 0.000, 0.000, 0.000, 14:35:08.586
37, -193.58, 0.76, 19.51, 18.67, 0.000, 0.000, 0.000, 14:35:08.587
38, 283.30, 2.15, 16.50, 13.04, 0.000, 0.000, 0.000, 14:35:08.587
39, 119.54, 21.19, 3.67, 5.16, 0.000, 0.000, 0.000, 14:35:08.599
40, -252.50, 6.62, 13.08, 14.51, 0.000, 0.000, 0.000, 14:35:08.600
41, 149.86, 0.05, 19.11, 21.73, 0.000, 0.000, 0.000, 14:35:08.600
42, 226.51, 16.99, 4.45, 6.62, 0.000, 0.000, 0.000, 14:35:08.600
43, -168.27, 15.02, 4.53, 7.01, 0.000, 0.000, 0.000, 14:35:08.623
44, -31.56, -3.92, 19.02, 21.78, 0.000, 0.000, 0.000, 14:35:08.624
45, 297.80, 12.82, 6.86, 6.86, 0.000, 0.000, 0.000, 14:35:08.624
46, -29.91, 17.14, 2.09, 7.44, 0.000, 0.000, 0.000, 14:35:08.625
47, -208.19, 3.60, 16.71, 17.74, 0.000, 0.000, 0.000, 14:35:08.643
48, 260.80, 8.70, 15.76, 13.64, 0.000, 0.000, 0.000, 14:35:08.644
49, 146.50, 10.77, 3.34, 9.71, 0.000, 0.000, 0.000, 14:35:08.644
50, -245.18, 9.02, 14.08, 11.37, 0.000, 0.000, 0.000, 14:35:08.645
51, 177.40, 0.26, 21.15, 18.24, 0.000, 0.000, 0.000, 14:35:08.666
52, 219.85, 11.91, 5.49, 6.16, 0.000, 0.000, 0.000, 14:35:08.666
53, -171.59, 10.63, 5.51, 9.88, 0.000, 0.000, 0.000, 14:35:08.667
54, -39.32, -0.56, 21.99, 19.68, 0.000, 0.000, 0.000, 14:35:08.667
55, 305.38, 7.88, 5.56, 11.23, 0.000, 0.000, 0.000, 14:35:08.668
56, -37.85, 17.70, 2.82, 7.46, 0.000, 0.000, 0.000, 14:35:08.668
57, -205.14, 9.09, 21.90, 18.84, 0.000, 0.000, 0.000, 14:35:08.688
58, 277.62, 0.60, 16.14, 13.24, 0.000, 0.000, 0.000, 14:35:08.689
59, 94.85, 14.96, 0.24, 5.01, 0.000, 0.000, 0.000, 14:35:08.689
