%OpenBCI Raw EEG Data
%
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
0, 169.04, 7.01, 3.87, 9.02, 0.000, 0.000, 0.000, 15:59:49.228
1, -236.40, 14.26, 7.02, 10.67, 0.000, 0.000, 0.000, 15:59:49.232
2, -303.95, 1.92, 18.41, 19.28, 0.000, 0.000, 0.000, 15:59:49.233
3, 178.35, 8.15, 8.25, 13.98, 0.000, 0.000, 0.000, 15:59:49.234
4, -87.73, 8.60, 4.35, 3.95, 0.000, 0.000, 0.000, 15:59:49.235
5, -387.22, 5.83, 11.43, 16.00, 0.000, 0.000, 0.000, 15:59:49.248
6, 50.29, -2.12, 19.58, 21.17, 0.000, 0.000, 0.000, 15:59:49.249
7, 62.01, 13.79, 5.16, 3.26, 0.000, 0.000, 0.000, 15:59:49.249
8, -354.49, 12.42, 6.31, 8.51, 0.000, 0.000, 0.000, 15:59:49.250
9, -143.41, 1.24, 18.82, 22.79, 0.000, 0.000, 0.000, 15:59:49.251
10, 166.45, 9.61, 11.61, 10.16, 0.000, 0.000, 0.000, 15:59:49.251
11, -242.86, 15.73, 6.07, 4.30, 0.000, 0.000, 0.000, 15:59:49.270
12, -312.09, 6.01, 15.92, 17.99, 0.000, 0.000, 0.000, 15:59:49.271
13, 166.15, 3.64, 17.76, 15.37, 0.000, 0.000, 0.000, 15:59:49.271
14, -97.24, 14.28, 7.16, 6.87, 0.000, 0.000, 0.000, 15:59:49.271
15, -385.49, 6.99, 10.82, 8.70, 0.000, 0.000, 0.000, 15:59:49.295
16, 48.34, -0.30, 19.83, 18.43, 0.000, 0.000, 0.000, 15:59:49.295
17, 63.59, 10.65, 3.48, 7.73, 0.000, 0.000, 0.000, 15:59:49.296
18, -351.89, 11.39, 6.20, 10.18, 0.000, 0.000, 0.000, 15:59:49.296
19, -144.09, 2.32, 22.06, 17.88, 0.000, 0.000, 0.000, 15:59:49.296
20, 157.50, 9.74, 9.28, 9.53, 0.000, 0.000, 0.000, 15:59:49.297
21, -245.72, 14.89, 6.02, 7.47, 0.000, 0.000, 0.000, 15:59:49.318
22, -315.15, -0.18, 13.09, 17.29, 0.000, 0.000, 0.000, 15:59:49.319
23, 161.34, 0.70, 10.64, 15.08, 0.000, 0.000, 0.000, 15:59:49.320
24, -86.25, 16.69, 4.38, 7.27, 0.000, 0.000, 0.000, 15:59:49.320
25, -396.59, 7.77, 7.41, 7.46, 0.000, 0.000, 0.000, 15:59:49.338
